id,name,rating,review_count,price,city,address,latitude,longitude,category,phone,url,price_level
euoNos5bNdS7h9qCK_aFdA,Contigo Peru,3.0,61,$$,"Atlanta, GA","3567 Chamblee Dunwoody Rd Atlanta, GA 30341",33.8953013,-84.30382553862304,Peruvian,(770) 455-8338,https://www.yelp.com/biz/contigo-peru-atlanta?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
KGjOGfWek-UJAO7Hhq7V6g,Restaurante Guatemalteco Eterna Primavera,3.0,6,$$,"Atlanta, GA","5050 Jimmy Carter Blvd Ste 510 Norcross, GA 30093",33.896554,-84.198822,"Latin American, Breakfast & Brunch, Seafood",(678) 580-3019,https://www.yelp.com/biz/restaurante-guatemalteco-eterna-primavera-norcross?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
Q1G1r-msorT_W1Z3Nik3tg,Influence Restaurant & Lounge,3.0,5,,"Atlanta, GA","5955 Jimmy Carter Blvd Norcross, GA 30071",33.92240420355292,-84.2119877,"Lounges, Latin American, Caribbean",(678) 247-4657,https://www.yelp.com/biz/influence-restaurant-and-lounge-norcross?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
buRKMc-ic_3Ihd8NHMdYkg,The Window Atl,4.0,1,,"Atlanta, GA","1975 Sylvan Rd SW Atlanta, GA 30310",33.70071037001968,-84.4184763,"Breakfast & Brunch, Salvadoran, Gluten-Free",(404) 809-4158,https://www.yelp.com/biz/the-window-atl-atlanta-4?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
bKpn_IgGCEQAf1B8zwVcZg,El Rinconcito,4.0,1,,"Atlanta, GA","4955 Alton Tucker Blvd NE Ste 400 Sugar Hill, GA 30518",34.10569,-84.033547,"Honduran, Latin American",(404) 951-4299,https://www.yelp.com/biz/el-rinconcito-sugar-hill?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
T7_LvmDFlgXQmsZrfwAKeg,Restaurante La Barra,4.0,1,,"Atlanta, GA","4098 Lawrenceville Hwy NW Lilburn, GA 30047",33.903297672577715,-84.11740067750438,"Breakfast & Brunch, Colombian",(678) 404-8666,https://www.yelp.com/biz/restaurante-la-barra-lilburn?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
mBd54LsHESa7bYExaUcAog,Todo Frito Atl,2.8,20,,"Atlanta, GA","3099 Breckinridge Blvd 101A Duluth, GA 30096",33.95686,-84.11265,"Fast Food, Venezuelan",(561) 843-3632,https://www.yelp.com/biz/todo-frito-atl-duluth?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
bYSrfBaFg1DUHB2XA3RXcQ,Birria,2.3,22,,"Atlanta, GA","777 Oak St SW Atlanta, GA 30310",33.74085,-84.4131,"Tacos, New Mexican Cuisine, Latin American",,https://www.yelp.com/biz/birria-atlanta?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
NZDsr8HLIr0CYEai0fOWSw,Punto Sabroso,2.3,14,$$,"Atlanta, GA","1032 Old Peachtree Rd NW Lawrenceville, GA 30043",33.998657,-84.069114,"Colombian, Bars",(470) 294-1177,https://www.yelp.com/biz/punto-sabroso-lawrenceville?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
fQ2EhN21OiSCczeci8pyiA,El Patron Sport Bar & Grill,2.5,4,,"Atlanta, GA","3302 Laventure Dr Ste 200A Atlanta, GA 30341",33.8835765,-84.2851245,"Latin American, Sports Bars",(678) 687-0363,https://www.yelp.com/biz/el-patron-sport-bar-and-grill-atlanta?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
es_NPNLYBLHZ_X9HB687fQ,Alta Vaca Grill Argentinean Steakhouse,4.8,93,,"Miami, FL","7740 Nova Dr Davie, FL 33324",26.090345385712656,-80.24949698472776,"Steakhouses, Argentine, Latin American",(754) 200-6907,https://www.yelp.com/biz/alta-vaca-grill-argentinean-steakhouse-davie?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
sNxOcpAYAOXZ4m0nrzNQHQ,Ceviches By Divino,4.7,568,$$,"Miami, FL","2895A Collins Ave Miami Beach, FL 33140",25.80458412,-80.12505006,"Peruvian, Gastropubs, Beer Bar",(305) 763-8032,https://www.yelp.com/biz/ceviches-by-divino-miami-beach?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
66cJDHInF3D8T4Q8BL2aJQ,COTOA,4.7,57,,"Miami, FL","12475 NE 6th Ct Miami, FL 33161",25.890075439045024,-80.18535685994553,"Latin American, Desserts, Wine Bars",(786) 328-1460,https://www.yelp.com/biz/cotoa-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
HbJ_NzcjruPsGSkAk7jcNg,YUCA 105,4.6,435,$$$,"Miami, FL","1555 Washington Ave Miami Beach, FL 33139",25.788886110001567,-80.13164347933696,"Cuban, Peruvian",(786) 577-3500,https://www.yelp.com/biz/yuca-105-miami-beach?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,3.0
Obt7Njta79-1CNtNwhNXiw,Bunbury,4.6,955,$$$,"Miami, FL","55 NE 14th St Miami, FL 33132",25.788458,-80.193363,"Argentine, Steakhouses, Cocktail Bars",(305) 333-6929,https://www.yelp.com/biz/bunbury-miami-3?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,3.0
E_bxHJUdSY8ywPJEAgM0kQ,The Food Corner,4.6,13,,"Miami, FL","939 N Federal Hwy Hollywood, FL 33020",26.0199,-80.143,"American, Latin American, Breakfast & Brunch",(954) 404-8998,https://www.yelp.com/biz/the-food-corner-hollywood?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
1-UHR3k1DsVL06idIOGHOA,CVI.CHE 105,4.6,3155,$$,"Miami, FL","1245 Lincoln Rd Miami Beach, FL 33139",25.7906464,-80.1422583,"Seafood, Latin American, Desserts",(786) 534-8651,https://www.yelp.com/biz/cvi-che-105-miami-beach-5?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
_L55Q5DsQ21SzRJW6ZW0sQ,Francesco Restaurant,4.6,40,,"Miami, FL","278 Miracle Mile Coral Gables, FL 33134",25.74920313339949,-80.2602665,"Peruvian, Seafood, Cocktail Bars",(305) 797-4039,https://www.yelp.com/biz/francesco-restaurant-coral-gables-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
tDseJHIk2Ag-YpJmmYHD5g,Azumare,4.6,21,,"Miami, FL","3585 NE 207th St C-3 Aventura, FL 33180",25.9691647,-80.1297568,"Kosher, Latin American, Asian Fusion",(754) 703-0966,https://www.yelp.com/biz/azumare-aventura-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
Gf4_G1-yiX9iwHM138ZWFw,The Cocinita Miami,4.6,203,$$,"Miami, FL","70 SE 5th St Miami, FL 33131",25.768476,-80.190967,"Vegan, Latin American, Vegetarian",(786) 630-3437,https://www.yelp.com/biz/the-cocinita-miami-miami-3?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
WtXK9gb-T6f9ZhA-QiHSUg,Havana Vieja Latin Restaurant Miami Beach,4.5,655,$$,"Miami, FL","944 Washington Ave Miami Beach, FL 33139",25.780297,-80.133315,"Cuban, Bars, Breakfast & Brunch",(786) 739-9749,https://www.yelp.com/biz/havana-vieja-latin-restaurant-miami-beach-miami-beach-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
14lAJzPbQFx79ZFprykV4A,Franco's Malecon,5.0,3,,"Miami, FL","11510 SW 147th Ave Miami, FL 33196",25.65961904501111,-80.43304851489498,"Dominican, Colombian, Peruvian",(786) 803-8933,https://www.yelp.com/biz/francos-malecon-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
WMh65KQN0DH3s17zu_2z6Q,Dando La Brasa,4.5,66,,"Miami, FL","1836 SW 3rd Ave Miami, FL 33129",25.760456,-80.201656,"Salad, Wine Bars, Latin American",(305) 456-2700,https://www.yelp.com/biz/dando-la-brasa-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
JVsW3nR6waakPsaheff1kA,Fiorito,4.5,653,$$,"Miami, FL","5555 NE 2nd Ave Miami, FL 33137",25.827054,-80.191832,"Argentine, Latin American, Spanish",(305) 754-2899,https://www.yelp.com/biz/fiorito-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
ULEAUFPDTWkaKJqnA7AOsA,La Costa Olas,4.4,332,$$,"Miami, FL","2915 E Las Olas Blvd Fort Lauderdale, FL 33316",26.1195969,-80.10633,"Latin American, Mexican, Honduran",(954) 306-3294,https://www.yelp.com/biz/la-costa-olas-fort-lauderdale?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
PvD1BolxziMrVJ2gp-Iv9Q,Palo Quemao,4.4,169,$$,"Miami, FL","350 NE 24th St Unit 109 Miami, FL 33137",25.80010825542176,-80.1888578,Colombian,(786) 558-9543,https://www.yelp.com/biz/palo-quemao-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
3cYOfnxmL3BnCH3DLCJp_w,Garden House Latin Restaurant ,4.4,275,$$,"Miami, FL","710 Washington Ave Ste 13 Miami Beach, FL 33139",25.7779530610955,-80.1336133248465,"Colombian, Caribbean, Breakfast & Brunch",(305) 763-8868,https://www.yelp.com/biz/garden-house-latin-restaurant-miami-beach?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
MqhOj3yewRWFRaFYEfooIA,Bolivar Restaurant Bar Lounge,4.4,2655,$$,"Miami, FL","841 Washington Ave Miami Beach, FL 33139",25.779087,-80.132824,"Colombian, Sports Bars, Gastropubs",(305) 305-0801,https://www.yelp.com/biz/bolivar-restaurant-bar-lounge-miami-beach-10?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
gosIrtHXK9sgKEyhu6j_zQ,CHIMBA,4.4,107,,"Miami, FL","2830 NE 2nd Ave Miami, FL 33137",25.8038,-80.19136,"Latin American, Cocktail Bars, Argentine",(786) 558-5898,https://www.yelp.com/biz/chimba-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
1h8-r9cLeXxW99HhlRUnlA,CVI.CHE 105,4.4,6013,$$$,"Miami, FL","105 NE 3rd Ave Miami, FL 33132",25.775383,-80.1884004,"Peruvian, Seafood",(305) 577-3454,https://www.yelp.com/biz/cvi-che-105-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,3.0
Uu8NSOTTsI4iCyjwGX_iJg,Fritanga Cana Brava,4.4,335,$,"Miami, FL","2795 NW 7th St Miami, FL 33125",25.77976,-80.24067,"Latin American, Nicaraguan",(305) 643-0054,https://www.yelp.com/biz/fritanga-cana-brava-miami-5?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,1.0
bD99qnlbjbXuPsadGh-TrA,El Churrascaso Brazilian Grill,4.4,79,,"Miami, FL","20505 S Dixie Hwy Ste 1245 Cutler Bay, FL 33189",25.57479929049177,-80.36862039691005,"Steakhouses, Brazilian, Latin American",(305) 800-3663,https://www.yelp.com/biz/el-churrascaso-brazilian-grill-cutler-bay?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
zsoStMNL5zSjYT7RPuy1qw,Mordisco Miami,4.3,114,,"Miami, FL","10355 NW 41st St Doral, FL 33178",25.812121,-80.364992,"Venezuelan, Caribbean, Colombian",(305) 456-8059,https://www.yelp.com/biz/mordisco-miami-doral-3?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
lUqNBVO46Xr0FiZVW2KxeQ,Madrono Restaurant,4.3,496,$$,"Miami, FL","10780 W Flagler St Ste 17 Miami, FL 33174",25.768097440097,-80.3704176858444,"Latin American, Nicaraguan, Comfort Food",(305) 485-3332,https://www.yelp.com/biz/madrono-restaurant-miami-5?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
83bT4JrOTR6gU8693DXwaQ,Marabu Restaurant,4.3,657,$$$,"Miami, FL","701 S Miami Ave Fl 4 Miami, FL 33131",25.766897077586165,-80.19390448803823,"Cuban, Latin American",(786) 598-8012,https://www.yelp.com/biz/marabu-restaurant-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,3.0
EdsCQyhMZJ24shQlHFDmDA,Los Paisanos Restaurant,4.3,36,$$,"Miami, FL","824 W Flagler St Miami, FL 33130",25.7734203,-80.2081833,"Latin American, Honduran",(305) 324-6702,https://www.yelp.com/biz/los-paisanos-restaurant-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
2mnanBIvWkI4nxnF1XYwqw,La Cañita - Kendall,4.3,66,,"Miami, FL","8405 Mills Dr Ste 203 Kendall, FL 33183",25.689339402552033,-80.38594767054707,"Salad, Latin American, Cuban",(305) 456-4941,https://www.yelp.com/biz/la-ca%C3%B1ita-kendall-3?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
bR1mZ-lay9EpUdpn4J1jWg,El Conuquito Restaurant,4.3,151,$$,"Miami, FL","1099 NW 119th St Miami, FL 33168",25.8838214874268,-80.2164688110352,"Dominican, Latin American",(305) 769-0800,https://www.yelp.com/biz/el-conuquito-restaurant-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
sxEALZeo0_Y4qogJ8FeD2Q,Soriano Brothers Cuban Cuisine,4.3,105,$$,"Miami, FL","18005 S Dixie Hwy Miami, FL 33157",25.602153896868664,-80.35135973209228,"Cuban, Juice Bars & Smoothies, Latin American",(305) 489-9987,https://www.yelp.com/biz/soriano-brothers-cuban-cuisine-miami-4?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
iqSJ-Rj05mniEk9Um67Jow,La Ventana Latin Restaurant Miami Beach,4.3,1499,$$,"Miami, FL","710 Washington Ave Ste 2 Miami Beach, FL 33139",25.77771,-80.13371,"Breakfast & Brunch, Colombian, Seafood",(305) 673-0912,https://www.yelp.com/biz/la-ventana-latin-restaurant-miami-beach-miami-beach-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
YW9vQdZ3A3oi0hhrCvt84A,Bayamo,5.0,2,$$$,"Miami, FL","Miami, FL 33132",25.78485,-80.18913,Latin American,(866) 234-7240,https://www.yelp.com/biz/bayamo-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,3.0
8_cuODO8G0yuzQO_fRW5kA,Toro Toro,4.2,1411,$$$,"Miami, FL","100 Chopin Plz Miami, FL 33131",25.772572,-80.185336,"Steakhouses, Tapas Bars, Cocktail Bars",(305) 372-4710,https://www.yelp.com/biz/toro-toro-miami-7?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,3.0
MxtjG2Oln03fQPbCkYPt5g,La Patagonia Argentina,4.2,429,$$,"Miami, FL","4802 NW 7th St Miami, FL 33126",25.778542,-80.274011,"Latin American, Argentine",(305) 443-1668,https://www.yelp.com/biz/la-patagonia-argentina-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
kP-BaCjMVZDkEXL7EQ2isg,Rincón Antioqueño Restaurant,4.2,125,$$,"Miami, FL","6521 SW 8th St Miami, FL 33144",25.7634296,-80.3022614,Colombian,(305) 262-1515,https://www.yelp.com/biz/rinc%C3%B3n-antioque%C3%B1o-restaurant-miami-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
mVLTKDLup4A9ows1Ezs5uQ,El Bajareque Restaurant,4.1,256,$,"Miami, FL","278 NW 36th St Miami, FL 33127",25.8106484091233,-80.2009201693115,"Latin American, Puerto Rican, Breakfast & Brunch",(305) 576-5170,https://www.yelp.com/biz/el-bajareque-restaurant-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,1.0
csOvPYi5lCIdrqOWhQeuug,Doggi's Arepa Bar,4.1,1450,$$,"Miami, FL","1246 SW 22nd St Miami, FL 33145",25.750833,-80.215369,"Venezuelan, Sandwiches, Hot Dogs",(305) 854-6869,https://www.yelp.com/biz/doggis-arepa-bar-miami-10?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
Llejx_lL8EZtJ27_s01tkQ,El Palacio De Los Jugos,4.1,589,$,"Miami, FL","5721 W Flagler St Miami, FL 33144",25.77104,-80.28858,"Fruits & Veggies, Latin American",(786) 313-3052,https://www.yelp.com/biz/el-palacio-de-los-jugos-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,1.0
dwHtZFNaxq62OUVG9FxndA,Jaguar Restaurant - Coconut Grove,4.1,1192,$$,"Miami, FL","3067 Grand Ave Miami, FL 33133",25.72829653789666,-80.2428111401923,"Latin American, Peruvian, Mexican",(305) 444-0216,https://www.yelp.com/biz/jaguar-restaurant-miami-6?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
mb1USMo1mUnc9EHpe-PgfQ,La Casita Cuban Cuisine,4.1,273,$$,"Miami, FL","3805 SW 8th St Coral Gables, FL 33134",25.764837178487937,-80.25746697454552,"Cuban, Latin American",(305) 448-8224,https://www.yelp.com/biz/la-casita-cuban-cuisine-coral-gables-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
0ojuKD3hhfNQvvFAOrVHCw,Havana 1957 Cuban Cuisine,4.1,3835,$$,"Miami, FL","405 Española Way Miami Beach, FL 33139",25.787085,-80.131985,"Cuban, Sandwiches, Cocktail Bars",(305) 503-3828,https://www.yelp.com/biz/havana-1957-cuban-cuisine-miami-beach-8?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
Zu-DqCBsPeGDKNFYEZ8NAg,La Cañita Bayside,4.1,325,$$,"Miami, FL","401 Biscayne Blvd 219N Miami, FL 33132",25.778759958230037,-80.1865801589341,"Cuban, Latin American, Cocktail Bars",(305) 392-0811,https://www.yelp.com/biz/la-ca%C3%B1ita-bayside-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
tGKkA2Ru_tfiQdHWIjUA1A,Chica Miami,4.1,1115,$$$,"Miami, FL","5556 NE 4th Ct Miami, FL 33137",25.82704,-80.18729,"Latin American, Breakfast & Brunch, Cocktail Bars",(786) 632-7725,https://www.yelp.com/biz/chica-miami-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,3.0
hZm7TunlrksQbgS0ssXbUg,Versailles,4.0,6917,$$,"Miami, FL","3555 SW 8th St Miami, FL 33135",25.765389817507295,-80.25287416592283,"Cuban, Coffee & Tea, Sandwiches",(305) 444-0240,https://www.yelp.com/biz/versailles-miami-4?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
yoqNKeW5kj9flZoI211v5w,Pinolandia,4.0,371,$,"Miami, FL","119 NW 12th Ave Miami, FL 33128",25.77476,-80.2144299,"Latin American, Nicaraguan",(305) 325-8663,https://www.yelp.com/biz/pinolandia-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,1.0
9CqJ5oVvEGBx9eZIy9-8DA,Pio Pio Cuba,5.0,1,,"Miami, FL","496 W 29th St Hialeah, FL 33012",25.8478851,-80.2920945,"Cuban, Cafeteria, Latin American",(786) 580-5165,https://www.yelp.com/biz/pio-pio-cuba-hialeah?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
o_xVevVvp3vWwbh4e7AOGQ,Palatino Food Truck,5.0,1,,"Miami, FL","2785 NW 103rd St Miami, FL 33147",25.86835,-80.24332,"Food Trucks, Cuban, Latin American",(305) 896-7959,https://www.yelp.com/biz/palatino-food-truck-no-title?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,
X_WfOw8ZCZKd96kAoKnvEQ,La Esquina del Lechón,4.0,461,$$,"Miami, FL","8601 NW 58th St Ste 101 Doral, FL 33166",25.82681,-80.33668,"Cuban, Steakhouses, Venezuelan",(305) 640-3041,https://www.yelp.com/biz/la-esquina-del-lech%C3%B3n-doral-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
-aPDbxAc_8u7uCRXmw0ZNw,Sabor Latino Cubano Criollo,3.9,58,$$,"Miami, FL","6500 SW 40th St Miami, FL 33155",25.7331799,-80.3011186,"Cuban, Latin American",(786) 773-2940,https://www.yelp.com/biz/sabor-latino-cubano-criollo-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
PV_oo7QNb9CBKa79_8e-UQ,Rinconcito Cubano Criollo,3.9,73,$$,"Miami, FL","890 SW 87th Ave Miami, FL 33174",25.7611515469928,-80.3365751480902,"Cuban, Latin American",(305) 551-6644,https://www.yelp.com/biz/rinconcito-cubano-criollo-miami?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2.0
juDrEqV8HScCb6DavuRMDw,Matador Room,3.9,600,$$$$,"Miami, FL","2901 Collins Ave Miami Beach, FL 33140",25.80515,-80.12412,"Caribbean, Latin American, Cocktail Bars",(786) 257-4600,https://www.yelp.com/biz/matador-room-miami-beach?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,4.0
